89,8.902856,5.123521,-0.640369,-0.313337,7.755222,-1.895317,-0.486002,4.157957,-1.463523,-3.02667,3.142103,1.852846,0.463398,1.970013,-3.478939,-1.953332,0.775411, 
90,8.963159,5.172702,-0.649663,-0.31824,7.783782,-1.912393,-0.490855,4.164732,-1.477322,-3.029307,3.164807,1.867177,0.463282,1.968903,-3.49714,-1.964958,0.775175, 
91,9.022546,5.221256,-0.658806,-0.323081,7.811769,-1.929357,-0.49556,4.171263,-1.490995,-3.031461,3.187,1.881143,0.46321,1.967405,-3.514923,-1.976293,0.774905, 
92,9.08104,5.269184,-0.667802,-0.327862,7.839205,-1.946208,-0.500121,4.177563,-1.504544,-3.033148,3.208695,1.894756,0.463179,1.965533,-3.532302,-1.987346,0.774602, 
93,9.138658,5.316498,-0.676653,-0.332583,7.866099,-1.962949,-0.504541,4.183638,-1.517972,-3.034386,3.229909,1.908027,0.463188,1.963305,-3.549286,-1.998125,0.774266, 
94,9.195416,5.363214,-0.685364,-0.337245,7.892465,-1.97958,-0.508824,4.189491,-1.531282,-3.035193,3.250652,1.920966,0.463235,1.960734,-3.565886,-2.008638,0.773901, 
95,9.251344,5.409333,-0.693937,-0.341849,7.918318,-1.996102,-0.512974,4.19514,-1.544474,-3.035588,3.270938,1.933583,0.46332,1.957831,-3.582112,-2.018893,0.773505, 
96,9.30644,5.454872,-0.702376,-0.346397,7.94367,-2.012514,-0.516995,4.200585,-1.557552,-3.035584,3.290779,1.94589,0.46344,1.954612,-3.59797,-2.028899,0.773081, 
97,9.360735,5.499829,-0.710684,-0.35089,7.968537,-2.028821,-0.520889,4.205839,-1.57052,-3.035196,3.310188,1.957895,0.463596,1.95109,-3.613476,-2.038662,0.772631, 
98,9.414255,5.544225,-0.718864,-0.355328,7.992926,-2.045025,-0.52466,4.210904,-1.58338,-3.034439,3.329177,1.969609,0.463784,1.947277,-3.628637,-2.048193,0.772153, 
99,9.467004,5.588068,-0.726919,-0.359712,8.016849,-2.061121,-0.528312,4.21579,-1.596133,-3.033329,3.347758,1.981039,0.464004,1.943185,-3.643465,-2.057496,0.771652, 
